driver,system:index,.geo
Logging,1_2_4235,"{""type"":""Point"",""coordinates"":[116.6005512208123,3.070504121638922]}"
Logging,1_2_4241,"{""type"":""Point"",""coordinates"":[113.6973341895729,-1.5158584388750578]}"
Logging,1_2_4242,"{""type"":""Point"",""coordinates"":[113.35419013297556,-1.1034511301737786]}"
Logging,1_2_4246,"{""type"":""Point"",""coordinates"":[116.42737146327958,-1.2084191199269934]}"
Logging,1_2_4252,"{""type"":""Point"",""coordinates"":[112.39521891231233,-1.291429519012076]}"
Logging,1_2_4253,"{""type"":""Point"",""coordinates"":[116.05505647443776,-0.9522463388212834]}"
Logging,1_2_4276,"{""type"":""Point"",""coordinates"":[113.83090805710061,-1.792512969893672]}"
Logging,1_2_4282,"{""type"":""Point"",""coordinates"":[113.45041520807416,-0.978040078474736]}"
Logging,1_2_4286,"{""type"":""Point"",""coordinates"":[111.27158015485809,-1.529431103463852]}"
Logging,1_2_4293,"{""type"":""Point"",""coordinates"":[118.62747007894383,1.2276754443530733]}"
Logging,1_2_4296,"{""type"":""Point"",""coordinates"":[117.73072057719007,2.5395597709499502]}"
Logging,1_2_4301,"{""type"":""Point"",""coordinates"":[112.07194651435952,1.1084178137159153]}"
Logging,1_2_4305,"{""type"":""Point"",""coordinates"":[112.79293115809536,-0.9440374673085863]}"
Logging,1_2_4316,"{""type"":""Point"",""coordinates"":[117.23644737878284,1.2508031724707425]}"
Logging,1_2_4318,"{""type"":""Point"",""coordinates"":[112.30061106969414,1.1848689523157423]}"
Logging,1_2_4338,"{""type"":""Point"",""coordinates"":[117.47034314170183,1.357265205992683]}"
Logging,1_2_4343,"{""type"":""Point"",""coordinates"":[115.362584537918,0.1529683130515533]}"
Logging,1_2_4345,"{""type"":""Point"",""coordinates"":[112.38063657849996,-1.5535564645346178]}"
Logging,1_2_4348,"{""type"":""Point"",""coordinates"":[115.21522535314837,-0.9332679566925162]}"
Logging,1_2_4351,"{""type"":""Point"",""coordinates"":[115.51344544011833,-1.2577242565524354]}"
Logging,1_2_4355,"{""type"":""Point"",""coordinates"":[117.63924852948485,2.4451040229437555]}"
Logging,1_2_4364,"{""type"":""Point"",""coordinates"":[110.70455443950196,-0.9545268699445637]}"
Logging,1_2_4396,"{""type"":""Point"",""coordinates"":[115.85634007604548,0.7091107282386897]}"
Logging,1_2_4405,"{""type"":""Point"",""coordinates"":[115.86346760234775,0.6218143462735024]}"
Logging,1_2_4411,"{""type"":""Point"",""coordinates"":[116.20877447393113,-0.9624697775978519]}"
Logging,1_2_4417,"{""type"":""Point"",""coordinates"":[114.99110982928435,-0.4052566245268558]}"
Logging,1_2_4421,"{""type"":""Point"",""coordinates"":[116.58120851057487,3.6864620702024196]}"
Logging,1_2_4429,"{""type"":""Point"",""coordinates"":[117.09053635580048,2.498288539247188]}"
Logging,1_2_4436,"{""type"":""Point"",""coordinates"":[116.90791946384746,2.111325517538716]}"
Logging,1_2_4442,"{""type"":""Point"",""coordinates"":[111.63992030231668,-2.4179199838774967]}"
Logging,1_2_4450,"{""type"":""Point"",""coordinates"":[115.46823134087343,-0.24117618321412962]}"
Logging,1_2_4460,"{""type"":""Point"",""coordinates"":[115.85064537994835,2.394119229259823]}"
Logging,1_2_4495,"{""type"":""Point"",""coordinates"":[114.70785121587139,-1.496383320685844]}"
Logging,1_2_4499,"{""type"":""Point"",""coordinates"":[112.87552346557479,-1.0470122671975342]}"
Logging,1_2_4516,"{""type"":""Point"",""coordinates"":[114.08691193154547,-2.175563956629548]}"
Logging,1_2_4517,"{""type"":""Point"",""coordinates"":[118.04641293474558,1.3515186311200795]}"
Logging,1_2_4548,"{""type"":""Point"",""coordinates"":[115.13222377770427,-0.39321005994861946]}"
Logging,1_2_4552,"{""type"":""Point"",""coordinates"":[113.05939534517628,0.7169271438806598]}"
Logging,1_2_4572,"{""type"":""Point"",""coordinates"":[115.497459400614,-1.6551929254026478]}"
Logging,1_2_4577,"{""type"":""Point"",""coordinates"":[114.14863022039057,-0.04966084892842173]}"
Logging,1_2_4585,"{""type"":""Point"",""coordinates"":[112.85033718672449,-1.2424163900364835]}"
Logging,1_2_4586,"{""type"":""Point"",""coordinates"":[115.48481310598808,0.3612231867999379]}"
Logging,1_2_4590,"{""type"":""Point"",""coordinates"":[111.92683761038435,-1.8426085726454102]}"
Logging,1_2_4593,"{""type"":""Point"",""coordinates"":[113.20839557272942,-1.3563317916616624]}"
Logging,1_2_4602,"{""type"":""Point"",""coordinates"":[112.54044854362887,-1.400479320784368]}"
Logging,1_2_4607,"{""type"":""Point"",""coordinates"":[114.55592676715132,-0.1660284555369952]}"
Logging,1_2_4609,"{""type"":""Point"",""coordinates"":[116.98253845515902,3.946070326752934]}"
Logging,1_2_4628,"{""type"":""Point"",""coordinates"":[111.5908734967968,-2.1576735995784198]}"
Logging,1_2_4660,"{""type"":""Point"",""coordinates"":[114.25364013825215,-0.18233172005865847]}"
Logging,1_2_4662,"{""type"":""Point"",""coordinates"":[116.3003791932681,-0.8049956175882313]}"
Logging,1_2_4676,"{""type"":""Point"",""coordinates"":[115.52992100073672,-1.8280014518208518]}"
Logging,1_2_4684,"{""type"":""Point"",""coordinates"":[113.75203411430002,-0.03964149942500148]}"
Logging,1_2_4688,"{""type"":""Point"",""coordinates"":[116.42862506696586,3.080201872774288]}"
Logging,1_2_4698,"{""type"":""Point"",""coordinates"":[116.7069378861754,2.8534997286764336]}"
Logging,1_2_4705,"{""type"":""Point"",""coordinates"":[114.69418708198069,-0.18393513572436426]}"
Logging,1_2_4712,"{""type"":""Point"",""coordinates"":[111.3224310610404,-1.6611698328980262]}"
Logging,1_2_4724,"{""type"":""Point"",""coordinates"":[110.96433116802223,-0.8794797184039359]}"
Logging,1_2_4735,"{""type"":""Point"",""coordinates"":[115.19629295274396,-1.154786480019448]}"
Logging,1_2_4749,"{""type"":""Point"",""coordinates"":[112.25273908068377,-0.28794888747087916]}"
Logging,1_2_4759,"{""type"":""Point"",""coordinates"":[112.46937596977466,-1.510404369839072]}"
Logging,1_2_4762,"{""type"":""Point"",""coordinates"":[112.88901755945722,0.5608870484429052]}"
Logging,1_2_4780,"{""type"":""Point"",""coordinates"":[114.44948555370281,0.6398648896886762]}"
Logging,1_2_4781,"{""type"":""Point"",""coordinates"":[117.301501293899,2.364188905086889]}"
Logging,1_2_4782,"{""type"":""Point"",""coordinates"":[114.37114734782928,0.12929143574311977]}"
Logging,1_2_4786,"{""type"":""Point"",""coordinates"":[117.37141335304024,-0.7042802059829454]}"
Logging,1_2_4797,"{""type"":""Point"",""coordinates"":[112.09462928262296,-1.4711748294362097]}"
Logging,1_2_4807,"{""type"":""Point"",""coordinates"":[115.68079632370558,0.11464985583469278]}"
Logging,1_2_4812,"{""type"":""Point"",""coordinates"":[115.68009010040795,-1.8354015507462444]}"
Logging,1_2_4818,"{""type"":""Point"",""coordinates"":[112.37251335974324,-0.08535571357635163]}"
Logging,1_2_4851,"{""type"":""Point"",""coordinates"":[117.72857771945046,1.5236877747965951]}"
Logging,1_2_4852,"{""type"":""Point"",""coordinates"":[116.43060142352032,-0.8901390273047719]}"
Logging,1_2_4856,"{""type"":""Point"",""coordinates"":[117.07746740768556,3.330312287564509]}"
Logging,1_2_4918,"{""type"":""Point"",""coordinates"":[111.47884216274855,-1.3434648160648044]}"
Logging,1_2_4921,"{""type"":""Point"",""coordinates"":[114.39361730326314,-1.138605275507438]}"
Logging,1_2_4940,"{""type"":""Point"",""coordinates"":[117.12975188435074,2.9628249200138788]}"
Logging,1_2_4952,"{""type"":""Point"",""coordinates"":[112.85467119256734,-1.2286073785341496]}"
Logging,1_2_4986,"{""type"":""Point"",""coordinates"":[114.57055799782805,-1.5503454428643093]}"
Logging,1_2_4990,"{""type"":""Point"",""coordinates"":[111.58686515673092,-1.3924679815404992]}"
Wildfire,2_37,"{""type"":""Point"",""coordinates"":[109.86111793212517,-1.020778402431928]}"
Wildfire,2_39,"{""type"":""Point"",""coordinates"":[114.03993008453888,-2.633164086665184]}"
Wildfire,2_89,"{""type"":""Point"",""coordinates"":[110.27930576946477,-1.4261622746141354]}"
Wildfire,2_137,"{""type"":""Point"",""coordinates"":[110.16537234884873,-1.0254808095144008]}"
Wildfire,2_155,"{""type"":""Point"",""coordinates"":[113.29072605659854,-2.6856889907957453]}"
Wildfire,2_162,"{""type"":""Point"",""coordinates"":[110.7390419467823,0.7480647819458679]}"
Wildfire,2_164,"{""type"":""Point"",""coordinates"":[109.37050888029576,0.12782024665291247]}"
Wildfire,2_166,"{""type"":""Point"",""coordinates"":[111.98622681615325,-3.163626145583899]}"
Wildfire,2_176,"{""type"":""Point"",""coordinates"":[109.2838174542353,-0.7399591676058298]}"
Wildfire,2_188,"{""type"":""Point"",""coordinates"":[109.17928630877246,0.4225539522865252]}"
Wildfire,2_190,"{""type"":""Point"",""coordinates"":[110.27305924697662,-1.6242797624440348]}"
Wildfire,2_226,"{""type"":""Point"",""coordinates"":[113.99632659951828,-2.694356097712805]}"
Wildfire,2_252,"{""type"":""Point"",""coordinates"":[114.32261620124514,-1.6719534433374055]}"
Wildfire,2_285,"{""type"":""Point"",""coordinates"":[109.5531460000267,-1.2533578160575878]}"
Wildfire,2_307,"{""type"":""Point"",""coordinates"":[111.47963282454343,-2.7735754905504186]}"
Wildfire,2_362,"{""type"":""Point"",""coordinates"":[113.2978517055945,-2.4357689679392784]}"
Wildfire,2_439,"{""type"":""Point"",""coordinates"":[114.9922134306327,-2.10540432168947]}"
Wildfire,2_443,"{""type"":""Point"",""coordinates"":[111.97530298079313,0.9871717416034788]}"
Wildfire,2_466,"{""type"":""Point"",""coordinates"":[114.45857369480939,-1.696652394680123]}"
Wildfire,2_486,"{""type"":""Point"",""coordinates"":[112.27915299052252,-3.145787970022483]}"
Wildfire,2_555,"{""type"":""Point"",""coordinates"":[114.79188354602056,-2.2921591147368208]}"
Wildfire,2_564,"{""type"":""Point"",""coordinates"":[110.49435850765283,-2.615152866957926]}"
Wildfire,2_569,"{""type"":""Point"",""coordinates"":[114.5315445039708,-1.930377656551032]}"
Wildfire,2_599,"{""type"":""Point"",""coordinates"":[114.64284919993149,-1.5240431989830672]}"
Wildfire,2_645,"{""type"":""Point"",""coordinates"":[113.30840757997925,-2.432736683188692]}"
Wildfire,2_658,"{""type"":""Point"",""coordinates"":[109.88672595706183,-1.0754154822579454]}"
Wildfire,2_679,"{""type"":""Point"",""coordinates"":[113.46221024873438,-2.4674901384512737]}"
Wildfire,2_723,"{""type"":""Point"",""coordinates"":[114.83785513369182,-1.8094742123763734]}"
Wildfire,2_742,"{""type"":""Point"",""coordinates"":[114.11180152207868,-2.6792376537221756]}"
Wildfire,2_825,"{""type"":""Point"",""coordinates"":[113.53895405492638,-3.1544148380255335]}"
Wildfire,2_840,"{""type"":""Point"",""coordinates"":[109.06568399099466,1.5176020980439995]}"
Wildfire,2_888,"{""type"":""Point"",""coordinates"":[114.12113507557748,-2.2268460447818996]}"
Wildfire,2_902,"{""type"":""Point"",""coordinates"":[113.74321337114297,-2.0404847880415153]}"
Wildfire,2_920,"{""type"":""Point"",""coordinates"":[113.30353879157151,-2.8575060316490943]}"
Wildfire,2_982,"{""type"":""Point"",""coordinates"":[111.75509649036454,-2.134166716942252]}"
Wildfire,2_1001,"{""type"":""Point"",""coordinates"":[110.1971966798439,-0.8166735873304162]}"
Wildfire,2_1066,"{""type"":""Point"",""coordinates"":[110.2711581697293,-1.6212073041235093]}"
Wildfire,2_1068,"{""type"":""Point"",""coordinates"":[114.52993705501781,-1.7106032032983698]}"
Wildfire,2_1094,"{""type"":""Point"",""coordinates"":[117.98124387089037,2.4053434658674875]}"
Wildfire,2_1122,"{""type"":""Point"",""coordinates"":[115.02216242184147,-2.0916218024081386]}"
Wildfire,2_1134,"{""type"":""Point"",""coordinates"":[115.13227856670674,-0.33774557789870624]}"
Wildfire,2_1182,"{""type"":""Point"",""coordinates"":[113.73266318220332,-2.838302400203632]}"
Wildfire,2_1295,"{""type"":""Point"",""coordinates"":[112.82766553622035,-1.3664045972114451]}"
Wildfire,2_1296,"{""type"":""Point"",""coordinates"":[114.44537251149717,-2.421732101437909]}"
Wildfire,2_1339,"{""type"":""Point"",""coordinates"":[114.7191860998126,-2.363162729855179]}"
Wildfire,2_1411,"{""type"":""Point"",""coordinates"":[114.01520226742399,-2.065798079744007]}"
Wildfire,2_1569,"{""type"":""Point"",""coordinates"":[112.79769283306732,-2.7344756494136004]}"
Wildfire,2_1611,"{""type"":""Point"",""coordinates"":[114.19197163044807,-2.363694133006165]}"
Wildfire,2_1636,"{""type"":""Point"",""coordinates"":[112.98632993456596,-3.1631264848282097]}"
Wildfire,2_1663,"{""type"":""Point"",""coordinates"":[114.86905582722989,-1.1801186395323255]}"
Wildfire,2_1664,"{""type"":""Point"",""coordinates"":[112.13594239051878,-2.9093873003096244]}"
Wildfire,2_1686,"{""type"":""Point"",""coordinates"":[114.26184147892725,-1.6221714575088368]}"
Wildfire,2_1744,"{""type"":""Point"",""coordinates"":[113.8260971719634,-2.3404096495760895]}"
Wildfire,2_1755,"{""type"":""Point"",""coordinates"":[114.57879805313156,-2.293836570088377]}"
Wildfire,2_1758,"{""type"":""Point"",""coordinates"":[111.55822549490816,-2.870123930287317]}"
Wildfire,2_1778,"{""type"":""Point"",""coordinates"":[109.08335581777305,0.5103652142223143]}"
Wildfire,2_1809,"{""type"":""Point"",""coordinates"":[114.83185191808268,-2.2434354570662913]}"
Wildfire,2_1821,"{""type"":""Point"",""coordinates"":[113.04941892478091,-2.8130974812648644]}"
Wildfire,2_1836,"{""type"":""Point"",""coordinates"":[109.16084413870895,1.0868079424808486]}"
Wildfire,2_1845,"{""type"":""Point"",""coordinates"":[113.23032760734853,-2.786299337602396]}"
Wildfire,2_1885,"{""type"":""Point"",""coordinates"":[113.59994527112514,-1.896029988087112]}"
Wildfire,2_1941,"{""type"":""Point"",""coordinates"":[115.21528121049761,-2.312019723982486]}"
Wildfire,2_1960,"{""type"":""Point"",""coordinates"":[114.54371985389133,-1.5515178306678419]}"
Wildfire,2_1982,"{""type"":""Point"",""coordinates"":[114.75092449836556,-2.4459964706011856]}"
Wildfire,2_2010,"{""type"":""Point"",""coordinates"":[113.79421859803684,-2.666474097594521]}"
Wildfire,2_2030,"{""type"":""Point"",""coordinates"":[114.04627924681088,-1.8133932885160489]}"
Wildfire,2_2051,"{""type"":""Point"",""coordinates"":[113.10266422240255,-2.9161144263374315]}"
Wildfire,2_2053,"{""type"":""Point"",""coordinates"":[114.08073446064692,-1.7649343232296018]}"
Wildfire,2_2129,"{""type"":""Point"",""coordinates"":[114.62634480668005,-2.3710595507552203]}"
Wildfire,2_2159,"{""type"":""Point"",""coordinates"":[114.07591128267858,-2.4934034108051426]}"
Wildfire,2_2164,"{""type"":""Point"",""coordinates"":[114.81474985326939,-2.3249050942217204]}"
Wildfire,2_2188,"{""type"":""Point"",""coordinates"":[111.5482814923199,-2.587202790545498]}"
Wildfire,2_2272,"{""type"":""Point"",""coordinates"":[113.59814360587139,-2.493497536638766]}"
Wildfire,2_2282,"{""type"":""Point"",""coordinates"":[114.43737165061094,-1.7747688784119624]}"
Wildfire,2_2304,"{""type"":""Point"",""coordinates"":[109.68490164278352,-1.1181185858741116]}"
Wildfire,2_2307,"{""type"":""Point"",""coordinates"":[112.99722624256923,-1.6975769819064157]}"
Wildfire,2_2411,"{""type"":""Point"",""coordinates"":[110.29000828947832,-2.770076515073707]}"
Wildfire,2_2414,"{""type"":""Point"",""coordinates"":[113.625300343739,-1.9533112486338637]}"
Wildfire,2_2428,"{""type"":""Point"",""coordinates"":[110.1614283980726,-1.711248046211947]}"
Wildfire,2_2444,"{""type"":""Point"",""coordinates"":[113.62637081946055,-3.1158419424289763]}"
Wildfire,2_2446,"{""type"":""Point"",""coordinates"":[114.49190114863231,-1.9116846280204247]}"
Wildfire,2_2502,"{""type"":""Point"",""coordinates"":[111.3656135426886,-2.6937392665464803]}"
Wildfire,2_2512,"{""type"":""Point"",""coordinates"":[113.43710060880493,-1.8358346467014386]}"
Wildfire,2_2523,"{""type"":""Point"",""coordinates"":[115.04305877147819,-1.8864674162009725]}"
Wildfire,2_2543,"{""type"":""Point"",""coordinates"":[112.29842398642825,-3.2383737333898335]}"
Wildfire,2_2570,"{""type"":""Point"",""coordinates"":[114.93096566699631,-1.9429882201233053]}"
Wildfire,2_2576,"{""type"":""Point"",""coordinates"":[109.02695386597568,0.43285357348161835]}"
Wildfire,2_2577,"{""type"":""Point"",""coordinates"":[111.91085843847084,-3.1159148902213714]}"
Wildfire,2_2593,"{""type"":""Point"",""coordinates"":[114.3505273404078,-2.160915168910316]}"
Wildfire,2_2601,"{""type"":""Point"",""coordinates"":[115.13761617596096,-2.1488864363135973]}"
Wildfire,2_2625,"{""type"":""Point"",""coordinates"":[110.1494270269486,-1.7895743238633186]}"
Wildfire,2_2695,"{""type"":""Point"",""coordinates"":[111.72076136697785,-2.322569745015783]}"
Wildfire,2_2704,"{""type"":""Point"",""coordinates"":[111.78955921004082,-2.700159362094126]}"
Wildfire,2_2830,"{""type"":""Point"",""coordinates"":[114.43956395091033,-2.147785185251592]}"
Wildfire,2_2881,"{""type"":""Point"",""coordinates"":[116.17373320817114,0.004213361770630101]}"
Wildfire,2_2903,"{""type"":""Point"",""coordinates"":[116.81270774116852,0.20520809274293264]}"
Wildfire,2_2915,"{""type"":""Point"",""coordinates"":[113.90436982231068,-2.3502203711671914]}"
Wildfire,2_2920,"{""type"":""Point"",""coordinates"":[112.17142379851022,-3.1638190956469043]}"
Wildfire,2_2931,"{""type"":""Point"",""coordinates"":[114.74503556659688,-1.750113404140718]}"
Wildfire,2_2934,"{""type"":""Point"",""coordinates"":[113.94955024948231,-2.7326438709549215]}"
Wildfire,2_2944,"{""type"":""Point"",""coordinates"":[110.07283240425281,-1.7744516401315749]}"
Wildfire,2_2962,"{""type"":""Point"",""coordinates"":[117.86007047509865,2.442671943953788]}"
Wildfire,2_2964,"{""type"":""Point"",""coordinates"":[110.50533099121051,-2.5459893597551924]}"
Wildfire,2_3050,"{""type"":""Point"",""coordinates"":[116.3780057804978,-2.1754552817038366]}"
Wildfire,2_3053,"{""type"":""Point"",""coordinates"":[115.10277315767752,-2.39583104600238]}"
Wildfire,2_3090,"{""type"":""Point"",""coordinates"":[113.29187334454329,-2.6255740857785015]}"
Wildfire,2_3111,"{""type"":""Point"",""coordinates"":[113.21247664723636,-2.7632575404172233]}"
Wildfire,2_3129,"{""type"":""Point"",""coordinates"":[114.14100761065022,-1.6908654218343897]}"
Wildfire,2_3249,"{""type"":""Point"",""coordinates"":[114.40451173843951,-2.051782122413303]}"
Wildfire,2_3250,"{""type"":""Point"",""coordinates"":[111.97699156740669,-3.1732879113994814]}"
Wildfire,2_3264,"{""type"":""Point"",""coordinates"":[112.18352137961296,-2.6778019019613333]}"
Wildfire,2_3404,"{""type"":""Point"",""coordinates"":[113.95756022774518,-2.1437133679356886]}"
Wildfire,2_3451,"{""type"":""Point"",""coordinates"":[114.74480456026514,-1.9852956324798219]}"
Wildfire,2_3496,"{""type"":""Point"",""coordinates"":[114.37083746387488,-1.0568883388709338]}"
Wildfire,2_3529,"{""type"":""Point"",""coordinates"":[109.61412696725367,-0.9297686022200241]}"
Wildfire,2_3551,"{""type"":""Point"",""coordinates"":[114.01826952096704,-2.094493658314597]}"
Wildfire,2_3600,"{""type"":""Point"",""coordinates"":[113.3198579071208,-2.598378153504316]}"
Wildfire,2_3613,"{""type"":""Point"",""coordinates"":[113.68565059354856,-2.8931643415096966]}"
Wildfire,2_3657,"{""type"":""Point"",""coordinates"":[109.52481993042608,-0.8405422873368688]}"
Wildfire,2_3688,"{""type"":""Point"",""coordinates"":[114.01370742384772,-0.9002611437728033]}"
Wildfire,2_3698,"{""type"":""Point"",""coordinates"":[109.0451231712362,0.39153141946608866]}"
Wildfire,2_3704,"{""type"":""Point"",""coordinates"":[114.70087974944167,-1.5952486391805378]}"
Wildfire,2_3731,"{""type"":""Point"",""coordinates"":[113.6931781299815,-2.0282894911414067]}"
Wildfire,2_3734,"{""type"":""Point"",""coordinates"":[110.6578705363519,-1.655278689239268]}"
Wildfire,2_3834,"{""type"":""Point"",""coordinates"":[114.33037476467462,-2.276899164381126]}"
Wildfire,2_3835,"{""type"":""Point"",""coordinates"":[111.50977655097113,-2.630829221986621]}"
Wildfire,2_3867,"{""type"":""Point"",""coordinates"":[114.38761337791837,-2.295807224710537]}"
Wildfire,2_3909,"{""type"":""Point"",""coordinates"":[113.8982426359517,-2.896674607836918]}"
Wildfire,2_3912,"{""type"":""Point"",""coordinates"":[111.88924061752988,-2.779811922138153]}"
Wildfire,2_3925,"{""type"":""Point"",""coordinates"":[114.98663894311505,-1.9050036395487047]}"
Wildfire,2_3933,"{""type"":""Point"",""coordinates"":[113.4033457001547,-3.0093851868481702]}"
Wildfire,2_3969,"{""type"":""Point"",""coordinates"":[116.26930620286122,-1.8388013213335477]}"
Wildfire,2_3996,"{""type"":""Point"",""coordinates"":[115.81301007058528,0.10742701930575461]}"
Wildfire,2_4069,"{""type"":""Point"",""coordinates"":[112.1283526856192,-2.9809923123458812]}"
Wildfire,2_4070,"{""type"":""Point"",""coordinates"":[109.83471628411571,-0.6440932810617682]}"
Wildfire,2_4074,"{""type"":""Point"",""coordinates"":[114.71297503158058,-2.3589614363416866]}"
Wildfire,2_4120,"{""type"":""Point"",""coordinates"":[113.33476348575496,-2.4893804049725166]}"
Wildfire,2_4138,"{""type"":""Point"",""coordinates"":[114.99385572910012,-1.6928148733275876]}"
Wildfire,2_4146,"{""type"":""Point"",""coordinates"":[110.20311020215146,0.05486531756424383]}"
Wildfire,2_4204,"{""type"":""Point"",""coordinates"":[114.36324889668349,-2.131240158216724]}"
Wildfire,2_4221,"{""type"":""Point"",""coordinates"":[114.09950882084125,-2.7643547755820155]}"
Wildfire,2_4255,"{""type"":""Point"",""coordinates"":[111.80712942406417,-0.4040289170719142]}"
Wildfire,2_4260,"{""type"":""Point"",""coordinates"":[113.71621091864735,-2.0157978417775957]}"
Wildfire,2_4292,"{""type"":""Point"",""coordinates"":[114.9241663023641,-1.5336042614680738]}"
Wildfire,2_4395,"{""type"":""Point"",""coordinates"":[110.86829797177919,-2.8644057115701975]}"
Wildfire,2_4419,"{""type"":""Point"",""coordinates"":[113.71678247800384,-2.853763545873975]}"
Wildfire,2_4431,"{""type"":""Point"",""coordinates"":[112.83290783390439,-2.803694132229809]}"
Wildfire,2_4435,"{""type"":""Point"",""coordinates"":[113.39341905286382,-1.8503285030140673]}"
Wildfire,2_4449,"{""type"":""Point"",""coordinates"":[114.12489577495336,-2.755716889621351]}"
Wildfire,2_4477,"{""type"":""Point"",""coordinates"":[110.96869388214557,-2.8038997486419555]}"
Wildfire,2_4513,"{""type"":""Point"",""coordinates"":[114.82269770471049,-1.4715678877850558]}"
Wildfire,2_4547,"{""type"":""Point"",""coordinates"":[112.70912727255637,-2.6264629952534615]}"
Wildfire,2_4555,"{""type"":""Point"",""coordinates"":[113.33545360707984,-2.3807037693104762]}"
Wildfire,2_4578,"{""type"":""Point"",""coordinates"":[110.325250288787,-2.049857174889692]}"
Wildfire,2_4599,"{""type"":""Point"",""coordinates"":[114.35249126799602,-2.1823332444483223]}"
Wildfire,2_4651,"{""type"":""Point"",""coordinates"":[115.4806501875696,-3.3806284009581367]}"
Wildfire,2_4685,"{""type"":""Point"",""coordinates"":[111.59578714397436,-2.5873305249686926]}"
Wildfire,2_4720,"{""type"":""Point"",""coordinates"":[115.82727681757515,-0.3172986694798603]}"
Wildfire,2_4732,"{""type"":""Point"",""coordinates"":[110.14075362838179,-1.7833554547115924]}"
Wildfire,2_4750,"{""type"":""Point"",""coordinates"":[114.43140647133649,-2.2772919859385836]}"
Wildfire,2_4789,"{""type"":""Point"",""coordinates"":[111.57532957628668,-2.657298206839491]}"
Wildfire,2_4801,"{""type"":""Point"",""coordinates"":[111.9637721189177,1.047695138617238]}"
Wildfire,2_4805,"{""type"":""Point"",""coordinates"":[110.09213997306202,-1.7560561546461513]}"
Wildfire,2_4906,"{""type"":""Point"",""coordinates"":[113.72502215716855,-3.1990434932122667]}"
Wildfire,2_4933,"{""type"":""Point"",""coordinates"":[114.40804681342422,-1.5102277014648846]}"
