system:index,BII2020,driver,.geo
1_1_1_1_2_4444,0.7118070721626282,Permanent Agriculture,"{""type"":""Point"",""coordinates"":[109.54690849340209,1.3386723568604961]}"
1_1_1_1_2_4446,0.7264994382858276,Permanent Agriculture,"{""type"":""Point"",""coordinates"":[112.73005467607697,-1.5329127497710326]}"
1_1_1_1_2_4458,0.8519547581672668,Permanent Agriculture,"{""type"":""Point"",""coordinates"":[110.88287373555812,0.9591348426434154]}"
1_1_1_1_2_4459,0.7978891730308533,Permanent Agriculture,"{""type"":""Point"",""coordinates"":[111.3405117764114,-0.059539708857639165]}"
1_1_1_1_2_4463,0.933483362197876,Permanent Agriculture,"{""type"":""Point"",""coordinates"":[116.02426190016816,-0.9358361034616182]}"
1_1_1_1_2_4472,0.7186066508293152,Permanent Agriculture,"{""type"":""Point"",""coordinates"":[115.6077544072592,-3.201040499562154]}"
1_1_1_1_2_4500,0.8256866931915283,Permanent Agriculture,"{""type"":""Point"",""coordinates"":[111.12064710937713,-2.1025338667213225]}"
1_1_1_1_2_4504,0.7757275700569153,Permanent Agriculture,"{""type"":""Point"",""coordinates"":[110.36372759452284,-0.9969143837085721]}"
1_1_1_1_2_4507,0.8409823179244995,Permanent Agriculture,"{""type"":""Point"",""coordinates"":[111.86285468361741,-1.953179945273581]}"
1_1_1_1_2_4509,0.9442881345748901,Permanent Agriculture,"{""type"":""Point"",""coordinates"":[112.3925547636667,1.131100154313504]}"
1_1_1_1_2_4511,0.7662101984024048,Permanent Agriculture,"{""type"":""Point"",""coordinates"":[115.52391540539291,-0.47627843955761756]}"
1_1_1_1_2_4512,0.8444855809211731,Permanent Agriculture,"{""type"":""Point"",""coordinates"":[115.2493342089871,0.41599200781386136]}"
1_1_1_1_2_4514,0.8381534814834595,Permanent Agriculture,"{""type"":""Point"",""coordinates"":[115.71129968297359,-0.08056422426936989]}"
1_1_1_1_2_4519,0.8498753905296326,Permanent Agriculture,"{""type"":""Point"",""coordinates"":[109.90384840307182,-0.015499749314434746]}"
1_1_1_1_2_4524,0.45868414640426636,Permanent Agriculture,"{""type"":""Point"",""coordinates"":[113.0025742631878,-1.7426376972930477]}"
1_1_1_1_2_4529,0.3673664331436157,Permanent Agriculture,"{""type"":""Point"",""coordinates"":[109.28585964685828,-0.4713989407777067]}"
1_1_1_1_2_4545,0.9302896857261658,Permanent Agriculture,"{""type"":""Point"",""coordinates"":[113.41757719119414,-2.0399888864614493]}"
1_1_1_1_2_4550,0.8585450053215027,Permanent Agriculture,"{""type"":""Point"",""coordinates"":[109.98410532047906,-0.10916984187243066]}"
1_1_1_1_2_4556,0.7984066605567932,Permanent Agriculture,"{""type"":""Point"",""coordinates"":[114.90062772790866,-1.574987239741991]}"
1_1_1_1_2_4569,0.8419086337089539,Permanent Agriculture,"{""type"":""Point"",""coordinates"":[117.49108590092462,2.608192729491951]}"
1_1_1_1_2_4575,0.8150867819786072,Permanent Agriculture,"{""type"":""Point"",""coordinates"":[117.64140344701912,2.643123084313215]}"
1_1_1_1_2_4589,0.6389182806015015,Permanent Agriculture,"{""type"":""Point"",""coordinates"":[109.3806502875362,-0.31215489387951345]}"
1_1_1_1_2_4606,0.8474939465522766,Permanent Agriculture,"{""type"":""Point"",""coordinates"":[111.47628640070768,0.7220366551847917]}"
1_1_1_1_2_4620,0.840179443359375,Permanent Agriculture,"{""type"":""Point"",""coordinates"":[113.86988939225877,-1.8819094148853208]}"
1_1_1_1_2_4626,0.9296239614486694,Permanent Agriculture,"{""type"":""Point"",""coordinates"":[113.31953645147371,-1.8526681686823574]}"
1_1_1_1_2_4666,0.8357762098312378,Permanent Agriculture,"{""type"":""Point"",""coordinates"":[115.85191030200637,-0.7977433376613408]}"
1_1_1_1_2_4669,0.9163699150085449,Permanent Agriculture,"{""type"":""Point"",""coordinates"":[111.90109370339543,-1.8680668495397907]}"
1_1_1_1_2_4671,0.7641268968582153,Permanent Agriculture,"{""type"":""Point"",""coordinates"":[111.8919720497136,-2.037565244741376]}"
1_1_1_1_2_4690,0.787796676158905,Permanent Agriculture,"{""type"":""Point"",""coordinates"":[117.73660892293715,2.287234795359907]}"
1_1_1_1_2_4693,0.9523483514785767,Permanent Agriculture,"{""type"":""Point"",""coordinates"":[112.87896609512433,-1.388984230284515]}"
1_1_1_1_2_4708,0.3660631477832794,Permanent Agriculture,"{""type"":""Point"",""coordinates"":[110.16423564457605,-1.4254582863733656]}"
1_1_1_1_2_4729,0.3974279761314392,Permanent Agriculture,"{""type"":""Point"",""coordinates"":[109.69078874096165,1.477689801913366]}"
1_1_1_1_2_4738,0.8311978578567505,Permanent Agriculture,"{""type"":""Point"",""coordinates"":[117.52018748608288,2.558497709113632]}"
1_1_1_1_2_4756,0.6673485636711121,Permanent Agriculture,"{""type"":""Point"",""coordinates"":[112.00566473263063,-2.0683723029527386]}"
1_1_1_1_2_4764,0.8658305406570435,Permanent Agriculture,"{""type"":""Point"",""coordinates"":[116.34638253098667,-2.19342549379204]}"
1_1_1_1_2_4771,0.6863065361976624,Permanent Agriculture,"{""type"":""Point"",""coordinates"":[111.32761787240378,-2.1957184033442707]}"
1_1_1_1_2_4821,0.8300111293792725,Permanent Agriculture,"{""type"":""Point"",""coordinates"":[111.3055905261054,0.7796736161030803]}"
1_1_1_1_2_4824,0.6793704628944397,Permanent Agriculture,"{""type"":""Point"",""coordinates"":[117.53522089034986,2.6547159538293514]}"
1_1_1_1_2_4844,0.6318243741989136,Permanent Agriculture,"{""type"":""Point"",""coordinates"":[116.0461157840317,-1.8396483119878422]}"
1_1_1_1_2_4849,0.4436388909816742,Permanent Agriculture,"{""type"":""Point"",""coordinates"":[110.21917514368842,-0.8543391277122329]}"
1_1_1_1_2_4857,0.7311795949935913,Permanent Agriculture,"{""type"":""Point"",""coordinates"":[110.21178534699266,0.9557129734511198]}"
1_1_1_1_2_4860,0.6809965372085571,Permanent Agriculture,"{""type"":""Point"",""coordinates"":[109.11191531145835,0.585816487478373]}"
1_1_1_1_2_4875,0.6800069808959961,Permanent Agriculture,"{""type"":""Point"",""coordinates"":[111.38432179487751,-2.465691217984701]}"
1_1_1_1_2_4894,0.8545229434967041,Permanent Agriculture,"{""type"":""Point"",""coordinates"":[109.79094957645489,0.12140047299007624]}"
1_1_1_1_2_4902,0.5701891183853149,Permanent Agriculture,"{""type"":""Point"",""coordinates"":[117.93763170182258,0.8574967153003206]}"
1_1_1_1_2_4903,0.8718938827514648,Permanent Agriculture,"{""type"":""Point"",""coordinates"":[115.76699768834631,-0.922533014206252]}"
1_1_1_1_2_4907,0.8620242476463318,Permanent Agriculture,"{""type"":""Point"",""coordinates"":[110.59073395665237,-1.9296303064020435]}"
1_1_1_1_2_4915,0.5794524550437927,Permanent Agriculture,"{""type"":""Point"",""coordinates"":[109.67928370338828,-0.36122125940326855]}"
1_1_1_1_2_4947,0.5081542730331421,Permanent Agriculture,"{""type"":""Point"",""coordinates"":[111.51955203664691,-2.377954869201116]}"
1_1_1_1_2_4971,0.7061055898666382,Permanent Agriculture,"{""type"":""Point"",""coordinates"":[117.9820371420986,1.5957574010390632]}"
1_1_1_1_2_4975,0.5719588994979858,Permanent Agriculture,"{""type"":""Point"",""coordinates"":[109.48628818066494,-0.3095424499065175]}"
1_1_1_1_2_4980,0.39883989095687866,Permanent Agriculture,"{""type"":""Point"",""coordinates"":[109.64024737427283,1.5339666444946678]}"
1_1_1_1_2_4984,0.913003146648407,Permanent Agriculture,"{""type"":""Point"",""coordinates"":[110.30206644345563,-1.5455076476711207]}"
1_1_1_1_2_4988,0.6849497556686401,Permanent Agriculture,"{""type"":""Point"",""coordinates"":[109.48229885579154,1.6211811235302804]}"
1_1_1_1_2_4997,0.8523808121681213,Permanent Agriculture,"{""type"":""Point"",""coordinates"":[110.9309676709909,-1.99253780092125]}"
1_1_1_1_2_4998,0.8680905103683472,Permanent Agriculture,"{""type"":""Point"",""coordinates"":[111.66215258581713,-1.9083681857285706]}"
1_1_1_2_76,0.8832622170448303,Hard commodities,"{""type"":""Point"",""coordinates"":[113.83200431184771,-1.4974975458293862]}"
1_1_1_2_194,0.8077799677848816,Hard commodities,"{""type"":""Point"",""coordinates"":[115.35778946325755,-0.477077421334859]}"
1_1_1_2_217,0.722468912601471,Hard commodities,"{""type"":""Point"",""coordinates"":[115.08280807172761,-1.0113929230221028]}"
1_1_1_2_301,0.7989728450775146,Hard commodities,"{""type"":""Point"",""coordinates"":[117.38333949505478,2.26335139732761]}"
1_1_1_2_697,0.7596318125724792,Hard commodities,"{""type"":""Point"",""coordinates"":[113.89100606665917,-1.6763044193862713]}"
1_1_1_2_855,0.9598042964935303,Hard commodities,"{""type"":""Point"",""coordinates"":[114.48475274341438,-1.530320404941483]}"
1_1_1_2_1142,0.8635701537132263,Hard commodities,"{""type"":""Point"",""coordinates"":[113.81765625476375,-1.4756091021604834]}"
1_1_1_2_1160,0.8884425759315491,Hard commodities,"{""type"":""Point"",""coordinates"":[113.30940392601353,-1.8774987331320736]}"
1_1_1_2_1278,0.7176472544670105,Hard commodities,"{""type"":""Point"",""coordinates"":[112.45634086153524,-2.1747198725937205]}"
1_1_1_2_1370,0.816740870475769,Hard commodities,"{""type"":""Point"",""coordinates"":[114.3719079613518,-1.4040701011367722]}"
1_1_1_2_1641,0.8948964476585388,Hard commodities,"{""type"":""Point"",""coordinates"":[115.59704112353197,-3.3997164303268534]}"
1_1_1_2_2036,0.7363954782485962,Hard commodities,"{""type"":""Point"",""coordinates"":[114.14937735096146,-1.2051257905713568]}"
1_1_1_2_2163,0.9257907867431641,Hard commodities,"{""type"":""Point"",""coordinates"":[114.425873973004,-1.3142672582509944]}"
1_1_1_2_2207,0.8570218086242676,Hard commodities,"{""type"":""Point"",""coordinates"":[113.90558433105666,-0.9814398899520705]}"
1_1_1_2_2327,0.8431106209754944,Hard commodities,"{""type"":""Point"",""coordinates"":[117.54542798757538,2.373849432287892]}"
1_1_1_2_2820,0.8311557173728943,Hard commodities,"{""type"":""Point"",""coordinates"":[115.85327825198537,-1.8280062663491397]}"
1_1_1_2_3019,0.6187852025032043,Hard commodities,"{""type"":""Point"",""coordinates"":[113.86935194791009,-1.5569227007487323]}"
1_1_1_2_3533,0.8143702149391174,Hard commodities,"{""type"":""Point"",""coordinates"":[113.04003497841794,-1.9330313193195385]}"
1_1_1_2_3710,0.6789568066596985,Hard commodities,"{""type"":""Point"",""coordinates"":[115.91689885690057,-1.9187130740321197]}"
1_1_1_2_3830,0.90775066614151,Hard commodities,"{""type"":""Point"",""coordinates"":[115.48546343949718,-0.8356314546756305]}"
1_1_1_2_4072,0.9726458191871643,Hard commodities,"{""type"":""Point"",""coordinates"":[114.32128084076457,-1.1167723549790798]}"
1_1_1_2_4092,0.86998450756073,Hard commodities,"{""type"":""Point"",""coordinates"":[114.272718934699,-1.528373279177402]}"
1_1_1_2_4218,0.8021868467330933,Hard commodities,"{""type"":""Point"",""coordinates"":[115.84692136853248,-1.7157733374382431]}"
1_1_1_2_4725,0.9415340423583984,Hard commodities,"{""type"":""Point"",""coordinates"":[115.6794900779128,-0.6926081810256074]}"
1_1_2_17,0.8616782426834106,Shifting cultivation,"{""type"":""Point"",""coordinates"":[111.1058307150086,0.8703288522078508]}"
1_1_2_18,0.914783239364624,Shifting cultivation,"{""type"":""Point"",""coordinates"":[109.9966773777265,1.0690003921124442]}"
1_1_2_22,0.8548094034194946,Shifting cultivation,"{""type"":""Point"",""coordinates"":[112.19484220997904,-1.165793660134308]}"
1_1_2_24,0.8549580574035645,Shifting cultivation,"{""type"":""Point"",""coordinates"":[114.94935125201094,1.7882795543272412]}"
1_1_2_25,0.9172623157501221,Shifting cultivation,"{""type"":""Point"",""coordinates"":[115.628051262227,-0.8038373354910135]}"
1_1_2_31,0.93521648645401,Shifting cultivation,"{""type"":""Point"",""coordinates"":[111.69782198882571,-1.1018836524284217]}"
1_1_2_47,0.8522104620933533,Shifting cultivation,"{""type"":""Point"",""coordinates"":[111.33146788364202,-0.4485240351839378]}"
1_1_2_50,0.8899865746498108,Shifting cultivation,"{""type"":""Point"",""coordinates"":[117.46932438303297,2.640947050434196]}"
1_1_2_96,0.9521533250808716,Shifting cultivation,"{""type"":""Point"",""coordinates"":[110.76243332444902,-0.7320910034615994]}"
1_1_2_105,0.9453813433647156,Shifting cultivation,"{""type"":""Point"",""coordinates"":[112.90384326072015,1.0145765170513552]}"
1_1_2_130,0.9406058192253113,Shifting cultivation,"{""type"":""Point"",""coordinates"":[114.64375886132092,-0.9481080862649]}"
1_1_2_163,0.9509348273277283,Shifting cultivation,"{""type"":""Point"",""coordinates"":[109.46436996580384,0.6464064826191915]}"
1_1_2_183,0.9227511286735535,Shifting cultivation,"{""type"":""Point"",""coordinates"":[111.75447111677121,0.8198007130002423]}"
1_1_2_224,0.9929744601249695,Shifting cultivation,"{""type"":""Point"",""coordinates"":[114.08654296938309,0.9175541546095274]}"
1_1_2_229,0.9381751418113708,Shifting cultivation,"{""type"":""Point"",""coordinates"":[117.16122740183926,1.702612247499047]}"
1_1_2_286,0.9271570444107056,Shifting cultivation,"{""type"":""Point"",""coordinates"":[111.59124523671383,-0.6132528695008402]}"
1_1_2_453,0.9615269303321838,Shifting cultivation,"{""type"":""Point"",""coordinates"":[111.70917530919847,0.7338172277023833]}"
1_1_2_476,0.8133757710456848,Shifting cultivation,"{""type"":""Point"",""coordinates"":[111.48654059802054,0.6868125128682622]}"
1_1_2_480,0.9452300071716309,Shifting cultivation,"{""type"":""Point"",""coordinates"":[111.2094220875681,-0.32102850136901345]}"
1_1_2_498,0.8877412676811218,Shifting cultivation,"{""type"":""Point"",""coordinates"":[112.82282203575777,0.5397368150896087]}"
1_1_2_509,0.8081104159355164,Shifting cultivation,"{""type"":""Point"",""coordinates"":[116.83829677106557,3.5791079384847313]}"
1_1_2_517,0.9724431037902832,Shifting cultivation,"{""type"":""Point"",""coordinates"":[114.50222262168542,-0.4399876733249809]}"
1_1_2_538,0.9555461406707764,Shifting cultivation,"{""type"":""Point"",""coordinates"":[112.09324293252205,-0.6822254144130419]}"
1_1_2_560,0.9699308276176453,Shifting cultivation,"{""type"":""Point"",""coordinates"":[115.21278916149933,0.6129636931376243]}"
1_1_2_573,0.8715494275093079,Shifting cultivation,"{""type"":""Point"",""coordinates"":[110.87194790989386,-0.6976737627670905]}"
1_1_2_579,0.7827526330947876,Shifting cultivation,"{""type"":""Point"",""coordinates"":[112.45582217632015,-1.406125593944314]}"
1_1_2_604,0.8585644960403442,Shifting cultivation,"{""type"":""Point"",""coordinates"":[112.68068586261153,-1.294077539741244]}"
1_1_2_610,0.9056469202041626,Shifting cultivation,"{""type"":""Point"",""coordinates"":[116.75403741377777,-1.0720778330983116]}"
1_1_2_692,0.8069839477539062,Shifting cultivation,"{""type"":""Point"",""coordinates"":[117.21187890981123,1.8002118819524118]}"
1_1_2_711,0.9192171096801758,Shifting cultivation,"{""type"":""Point"",""coordinates"":[113.43190112160163,-0.8759873129013526]}"
1_1_2_741,0.9545638561248779,Shifting cultivation,"{""type"":""Point"",""coordinates"":[112.87989797284732,-0.8377282906772339]}"
1_1_2_762,0.8681463003158569,Shifting cultivation,"{""type"":""Point"",""coordinates"":[109.42525848602253,0.7676363991346704]}"
1_1_2_768,0.9564458727836609,Shifting cultivation,"{""type"":""Point"",""coordinates"":[111.32481239566523,-0.4446651546724304]}"
1_1_2_824,0.9651880860328674,Shifting cultivation,"{""type"":""Point"",""coordinates"":[114.12452927437877,-0.28139088614260627]}"
1_1_2_836,0.8608371019363403,Shifting cultivation,"{""type"":""Point"",""coordinates"":[117.04319259802178,3.3041031433433896]}"
1_1_2_886,0.9460840821266174,Shifting cultivation,"{""type"":""Point"",""coordinates"":[115.1045168717144,-0.5325419774102095]}"
1_1_2_890,0.931026041507721,Shifting cultivation,"{""type"":""Point"",""coordinates"":[113.0036083472497,-0.2272558699413401]}"
1_1_2_910,0.9893655180931091,Shifting cultivation,"{""type"":""Point"",""coordinates"":[115.379038249648,1.559368111168309]}"
1_1_2_994,0.9478623270988464,Shifting cultivation,"{""type"":""Point"",""coordinates"":[112.19384128229227,-1.8576198315375985]}"
1_1_2_1013,0.9282123446464539,Shifting cultivation,"{""type"":""Point"",""coordinates"":[116.46624940739297,3.039643864061864]}"
1_1_2_1020,0.8549172878265381,Shifting cultivation,"{""type"":""Point"",""coordinates"":[110.56230824827126,-0.11999317300690535]}"
1_1_2_1065,0.7107332348823547,Shifting cultivation,"{""type"":""Point"",""coordinates"":[118.0008372258052,1.1997343372568476]}"
1_1_2_1102,0.9419750571250916,Shifting cultivation,"{""type"":""Point"",""coordinates"":[112.9064484920866,0.5635859123346016]}"
1_1_2_1144,0.9189882874488831,Shifting cultivation,"{""type"":""Point"",""coordinates"":[110.28976852338464,-0.6898183389305447]}"
1_1_2_1154,0.9449927806854248,Shifting cultivation,"{""type"":""Point"",""coordinates"":[114.31596579750628,-0.8644896981576247]}"
1_1_2_1199,0.7970604300498962,Shifting cultivation,"{""type"":""Point"",""coordinates"":[117.2338437673358,2.951192047520729]}"
1_1_2_1262,0.8501359224319458,Shifting cultivation,"{""type"":""Point"",""coordinates"":[117.31499010935227,2.6613711541697525]}"
1_1_2_1303,0.9325456619262695,Shifting cultivation,"{""type"":""Point"",""coordinates"":[115.5619492782978,-3.014695880403029]}"
1_1_2_1377,0.8313245177268982,Shifting cultivation,"{""type"":""Point"",""coordinates"":[109.7826555947118,1.0837667180007267]}"
1_1_2_1438,0.8601597547531128,Shifting cultivation,"{""type"":""Point"",""coordinates"":[111.8445486610727,-1.25129616624644]}"
1_1_2_1466,0.9466804265975952,Shifting cultivation,"{""type"":""Point"",""coordinates"":[112.79756726659988,0.7362035198001965]}"
1_1_2_1509,0.9455658793449402,Shifting cultivation,"{""type"":""Point"",""coordinates"":[110.16160380060285,1.1597483260278223]}"
1_1_2_1525,0.8737947344779968,Shifting cultivation,"{""type"":""Point"",""coordinates"":[113.01010461887329,0.6302488535922098]}"
1_1_2_1632,0.9345816373825073,Shifting cultivation,"{""type"":""Point"",""coordinates"":[112.27149929816163,1.0245390619888646]}"
1_1_2_1647,0.9627137780189514,Shifting cultivation,"{""type"":""Point"",""coordinates"":[112.89348738968096,-0.04248708546268951]}"
1_1_2_1699,0.9454646110534668,Shifting cultivation,"{""type"":""Point"",""coordinates"":[112.02256147884741,0.19195095627389175]}"
1_1_2_1709,0.8605631589889526,Shifting cultivation,"{""type"":""Point"",""coordinates"":[114.06720901683597,-1.100589776512511]}"
1_1_2_1723,0.8625375032424927,Shifting cultivation,"{""type"":""Point"",""coordinates"":[116.14418154583527,-1.838824707076194]}"
1_1_2_1773,0.9464560151100159,Shifting cultivation,"{""type"":""Point"",""coordinates"":[117.29202787885075,2.7044518416707177]}"
1_1_2_1903,0.8574524521827698,Shifting cultivation,"{""type"":""Point"",""coordinates"":[114.60597793501366,-0.27661810526670033]}"
1_1_2_1929,0.9759880900382996,Shifting cultivation,"{""type"":""Point"",""coordinates"":[112.03520962221563,-1.1222059363475383]}"
1_1_2_1936,0.9308999180793762,Shifting cultivation,"{""type"":""Point"",""coordinates"":[115.90511866047257,-1.450740915015113]}"
1_1_2_2011,0.9862158894538879,Shifting cultivation,"{""type"":""Point"",""coordinates"":[111.81305166383291,-1.12652999699408]}"
1_1_2_2066,0.9391494989395142,Shifting cultivation,"{""type"":""Point"",""coordinates"":[112.79895001845415,0.9171151832400447]}"
1_1_2_2100,0.9470745325088501,Shifting cultivation,"{""type"":""Point"",""coordinates"":[111.77768938775883,0.6982257530616522]}"
1_1_2_2185,0.9765762090682983,Shifting cultivation,"{""type"":""Point"",""coordinates"":[111.75323021333008,-1.1584409859912335]}"
1_1_2_2215,0.8621208667755127,Shifting cultivation,"{""type"":""Point"",""coordinates"":[111.365206358701,-0.842817763553797]}"
1_1_2_2218,0.9617292881011963,Shifting cultivation,"{""type"":""Point"",""coordinates"":[114.67618382717983,-0.24764642075087193]}"
1_1_2_2228,0.9281567335128784,Shifting cultivation,"{""type"":""Point"",""coordinates"":[115.55698876880537,-2.852246978341087]}"
1_1_2_2231,0.9698214530944824,Shifting cultivation,"{""type"":""Point"",""coordinates"":[112.45603543202961,-1.5542936722930023]}"
1_1_2_2242,0.9189239144325256,Shifting cultivation,"{""type"":""Point"",""coordinates"":[111.03495318296733,-1.9790606116643212]}"
1_1_2_2254,0.9384012222290039,Shifting cultivation,"{""type"":""Point"",""coordinates"":[115.55493023544744,-0.2163870838292659]}"
1_1_2_2362,0.8997843265533447,Shifting cultivation,"{""type"":""Point"",""coordinates"":[111.32015655970066,-0.48828465299982693]}"
1_1_2_2370,0.894457221031189,Shifting cultivation,"{""type"":""Point"",""coordinates"":[111.9966502344213,-0.7004263528312408]}"
1_1_2_2407,0.8706939220428467,Shifting cultivation,"{""type"":""Point"",""coordinates"":[115.43351559937963,-0.688566848789216]}"
1_1_2_2412,0.9106249809265137,Shifting cultivation,"{""type"":""Point"",""coordinates"":[110.31606773096958,-0.8481416142199749]}"
1_1_2_2537,0.9045076966285706,Shifting cultivation,"{""type"":""Point"",""coordinates"":[115.53190919512386,-0.20336602910978846]}"
1_1_2_2556,0.821331262588501,Shifting cultivation,"{""type"":""Point"",""coordinates"":[113.97970347410246,-1.0334414742845093]}"
1_1_2_2612,0.9928762912750244,Shifting cultivation,"{""type"":""Point"",""coordinates"":[114.73148654118926,0.9085828719626944]}"
1_1_2_2645,0.944400429725647,Shifting cultivation,"{""type"":""Point"",""coordinates"":[110.74215293779908,0.7068642254385169]}"
1_1_2_2658,0.8584417700767517,Shifting cultivation,"{""type"":""Point"",""coordinates"":[114.83086300628402,-1.1387903380998856]}"
1_1_2_2686,0.8871825933456421,Shifting cultivation,"{""type"":""Point"",""coordinates"":[111.14127509955019,-1.5142233628644446]}"
1_1_2_2713,0.8558820486068726,Shifting cultivation,"{""type"":""Point"",""coordinates"":[110.80407663382694,-1.4228318430785505]}"
1_1_2_2726,0.9481350183486938,Shifting cultivation,"{""type"":""Point"",""coordinates"":[111.84770856970665,-0.9345440421273908]}"
1_1_2_2771,0.8645782470703125,Shifting cultivation,"{""type"":""Point"",""coordinates"":[115.54040926459167,-0.06130372485418362]}"
1_1_2_2791,0.9396474361419678,Shifting cultivation,"{""type"":""Point"",""coordinates"":[113.00854952818085,0.6208104397514668]}"
1_1_2_2796,0.9205656051635742,Shifting cultivation,"{""type"":""Point"",""coordinates"":[112.73309861579664,1.1020036907225945]}"
1_1_2_2818,0.9254477620124817,Shifting cultivation,"{""type"":""Point"",""coordinates"":[112.98234140518147,0.526263856941285]}"
1_1_2_2839,0.8732287883758545,Shifting cultivation,"{""type"":""Point"",""coordinates"":[111.17153664394944,-1.614328892882223]}"
1_1_2_2852,0.8895220160484314,Shifting cultivation,"{""type"":""Point"",""coordinates"":[116.5179209172429,3.2458667950268256]}"
1_1_2_2858,0.895585834980011,Shifting cultivation,"{""type"":""Point"",""coordinates"":[117.21535453890864,1.8450849935289122]}"
1_1_2_2898,0.8039262294769287,Shifting cultivation,"{""type"":""Point"",""coordinates"":[112.8118383178236,0.5436903837801188]}"
1_1_2_3022,0.8861846923828125,Shifting cultivation,"{""type"":""Point"",""coordinates"":[114.43426188930732,-0.9581364146245583]}"
1_1_2_3026,0.943332850933075,Shifting cultivation,"{""type"":""Point"",""coordinates"":[112.27207704622948,1.164339199665104]}"
1_1_2_3044,0.9708611965179443,Shifting cultivation,"{""type"":""Point"",""coordinates"":[112.38896744462315,-0.11202561536646309]}"
1_1_2_3046,0.8346794843673706,Shifting cultivation,"{""type"":""Point"",""coordinates"":[110.56817618170071,-0.8474876090640819]}"
1_1_2_3126,0.9057422280311584,Shifting cultivation,"{""type"":""Point"",""coordinates"":[112.35156280584319,1.1602560517017468]}"
1_1_2_3146,0.848980188369751,Shifting cultivation,"{""type"":""Point"",""coordinates"":[113.35186634794451,0.8701482539015784]}"
1_1_2_3149,0.9592893123626709,Shifting cultivation,"{""type"":""Point"",""coordinates"":[112.20734524866307,-1.2043157795157347]}"
1_1_2_3163,0.85805743932724,Shifting cultivation,"{""type"":""Point"",""coordinates"":[115.07484104983858,-0.3340783405670509]}"
1_1_2_3204,0.8597931265830994,Shifting cultivation,"{""type"":""Point"",""coordinates"":[110.89249220421688,-0.39839071854518177]}"
1_1_2_3229,0.9321923851966858,Shifting cultivation,"{""type"":""Point"",""coordinates"":[109.29669460319884,0.6999198338971747]}"
1_1_2_3234,0.8627761006355286,Shifting cultivation,"{""type"":""Point"",""coordinates"":[112.04783172190514,-1.3152131062925942]}"
1_1_2_3347,0.9527245163917542,Shifting cultivation,"{""type"":""Point"",""coordinates"":[110.29305871132568,-0.8852807807000422]}"
1_1_2_3358,0.974653422832489,Shifting cultivation,"{""type"":""Point"",""coordinates"":[112.00004811161912,-0.7034356836820549]}"
1_1_2_3369,0.9537287950515747,Shifting cultivation,"{""type"":""Point"",""coordinates"":[116.91823463509368,2.8651189132172594]}"
1_1_2_3416,0.9666052460670471,Shifting cultivation,"{""type"":""Point"",""coordinates"":[112.71173153230038,-0.31711158516304044]}"
1_1_2_3432,0.859994113445282,Shifting cultivation,"{""type"":""Point"",""coordinates"":[114.56210767210007,-0.5423113617870214]}"
1_1_2_3473,0.9447891712188721,Shifting cultivation,"{""type"":""Point"",""coordinates"":[112.2425295157863,1.1117324079524253]}"
1_1_2_3537,0.9631803035736084,Shifting cultivation,"{""type"":""Point"",""coordinates"":[114.92390626491628,-0.34397348481811324]}"
1_1_2_3558,0.9556281566619873,Shifting cultivation,"{""type"":""Point"",""coordinates"":[110.54329134738897,-0.5683060626556192]}"
1_1_2_3563,0.9709571599960327,Shifting cultivation,"{""type"":""Point"",""coordinates"":[116.81196503847741,2.773133708935658]}"
1_1_2_3595,0.9742547869682312,Shifting cultivation,"{""type"":""Point"",""coordinates"":[114.48517566088951,-0.4331209969690128]}"
1_1_2_3605,0.9095579981803894,Shifting cultivation,"{""type"":""Point"",""coordinates"":[115.49554210456559,-1.0672508290168563]}"
1_1_2_3685,0.8585052490234375,Shifting cultivation,"{""type"":""Point"",""coordinates"":[111.12769813983877,-1.4261658645496758]}"
1_1_2_3706,0.9881935715675354,Shifting cultivation,"{""type"":""Point"",""coordinates"":[115.01435583912993,0.777703740551582]}"
1_1_2_3739,0.8347006440162659,Shifting cultivation,"{""type"":""Point"",""coordinates"":[115.39041977454816,-3.2195249566046895]}"
1_1_2_3762,0.8768346309661865,Shifting cultivation,"{""type"":""Point"",""coordinates"":[111.3382623644594,0.9977583523771016]}"
1_1_2_3864,0.9752629995346069,Shifting cultivation,"{""type"":""Point"",""coordinates"":[110.94379282404165,-0.6390599065242679]}"
1_1_2_3903,0.93376225233078,Shifting cultivation,"{""type"":""Point"",""coordinates"":[113.5137131200589,0.9584333875575034]}"
1_1_2_3975,0.9315736889839172,Shifting cultivation,"{""type"":""Point"",""coordinates"":[111.34016033480233,-1.7345282006142106]}"
1_1_2_3979,0.9065354466438293,Shifting cultivation,"{""type"":""Point"",""coordinates"":[110.58954070482447,-0.859017688800722]}"
1_1_2_4023,0.757679283618927,Shifting cultivation,"{""type"":""Point"",""coordinates"":[116.69424712308135,2.5308822992986593]}"
1_1_2_4059,0.9149264693260193,Shifting cultivation,"{""type"":""Point"",""coordinates"":[117.79316396829994,0.8148818381780711]}"
1_1_2_4109,0.9412729740142822,Shifting cultivation,"{""type"":""Point"",""coordinates"":[112.17336039432404,-0.7846881998485754]}"
1_1_2_4111,0.8763761520385742,Shifting cultivation,"{""type"":""Point"",""coordinates"":[115.29581085389651,-1.7328602080850422]}"
1_1_2_4117,0.8770495653152466,Shifting cultivation,"{""type"":""Point"",""coordinates"":[115.81714580355559,0.15849200283689432]}"
